ref	sent.word	text	word	norm	lemma	pos	analysis	gloss
30.01.047	225.13	ποιεῖ,	ποιεῖ	ποιεῖ	ποιέω	verb	PMI.2S^PAI.3S	to make, to do
30.01.048	225.14	ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά	adverb	-	otherwise, but
30.01.049	225.15	τί	τί	τί	τίς	pronoun	SSN	who? which?
30.01.050	225.16	σοὶ	σοὶ	σοί	σύ	pronoun	DS-2^DS-2	you (personal pronoun)
30.01.051	225.17	ποιήσαντι	ποιήσαντι	ποιήσαντι	ποιέω	verb	AAP.DS-	to make, to do
30.01.052	225.18	κατὰ	κατὰ	κατά	κατά	preposition	-	down, against with gen.; according to, throughout with acc.
30.01.053	225.19	φύσιν	φύσιν	φύσιν	φύσις	noun	ASF	the nature, natural qualities, powers, constitution, condition
30.01.054	225.20	ἡ	ἡ	ἡ	ὁ	article	NSF	the
30.01.055	225.21	σὴ	σὴ	σή	σός	adjective	NSF	your
30.01.056	225.22	ἕξει	ἕξει	ἕξει	ἔχω	verb	FMI.2S^FAI.3S	to have
30.01.057	225.23	προαίρεσις:	προαίρεσις	προαίρεσις	προαίρεσις	noun	NSF	a choosing
30.01.058	226.01	σὲ	σὲ	σέ	σύ	pronoun	AS-2^AS-2	you (personal pronoun)
30.01.059	226.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
30.01.060	226.03	ἄλλος	ἄλλος	ἄλλος	ἄλλος	adjective	NSM	other, another
30.01.061	226.04	οὐ	οὐ	οὐ	οὐ	adverb	-	not
30.01.062	226.05	βλάψει,	βλάψει	βλάψει	βλάπτω	verb	AAS.3S^FMI.2S^FAI.3S	to disable, hinder (Hom.); to harm, damage
30.01.063	226.06	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
30.01.064	226.07	μὴ	μὴ	μή	μή	conjunction	-	not
30.01.065	226.08	σὺ	σὺ	σύ	σύ	pronoun	NS-2	you (personal pronoun)
30.01.066	226.09	θέλῃς:	θέλῃς	θέλῃς	ἐθέλω	verb	PAS.2S	to will, wish, purpose
30.01.067	227.01	τότε	τότε	τότε	τότε	adverb	-	at that time, then
30.01.068	227.02	δὲ	δὲ	δέ	δέ	particle	-	but
30.01.069	227.03	ἔσῃ	ἔσῃ	ἔσῃ	εἰμί	verb	FMI.2S	to be
30.01.070	227.04	βεβλαμμένος,	βεβλαμμένος	βεβλαμμένος	βλάπτω	verb	XMP.NS-	to disable, hinder (Hom.); to harm, damage
30.01.071	227.05	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
30.01.072	227.06	ὑπολάβῃς	ὑπολάβῃς	ὑπολάβῃς	ὑπολαμβάνω	verb	AAS.2S	take up; understand, interpret; assume; reply, rejoin
30.01.073	227.07	βλάπτεσθαι.	βλάπτεσθαι	βλάπτεσθαι	βλάπτω	verb	PMN	to disable, hinder (Hom.); to harm, damage
30.01.074	228.01	οὕτως	οὕτως	οὕτω(ς)	οὕτως	adverb	-	so, in this manner
30.01.075	228.02	οὖν	οὖν	οὖν	οὖν	particle	-	so, then, therefore
30.01.076	228.03	ἀπὸ	ἀπὸ	ἀπό	ἀπό	preposition	-	from, away from. c. gen.
30.01.077	228.04	τοῦ	τοῦ	τοῦ	ὁ	article	GSY	the
30.01.078	228.05	γείτονος,	γείτονος	γείτονος	γείτων	noun	GSZ	one of the same land, a neighbour
30.01.079	228.06	ἀπὸ	ἀπὸ	ἀπό	ἀπό	preposition	-	from, away from. c. gen.
30.01.080	228.07	τοῦ	τοῦ	τοῦ	ὁ	article	GSY	the
30.01.081	228.08	πολίτου,	πολίτου	πολίτου	πολίτης	noun	GSM	(fellow) citizen
30.01.082	228.09	ἀπὸ	ἀπὸ	ἀπό	ἀπό	preposition	-	from, away from. c. gen.
30.01.083	228.10	τοῦ	τοῦ	τοῦ	ὁ	article	GSY	the
30.01.084	228.11	στρατηγοῦ	στρατηγοῦ	στρατηγοῦ	στρατηγός	noun	GSM	the leader
30.01.085	228.12	τὸ	τὸ	τό	ὁ	article	SSN	the
30.01.086	228.13	καθῆκον	καθῆκον	καθῆκον	καθήκω	verb	IAI.3P^IAI.1S^PAP.VS-^PAP.SS-	to have come; to suit, to belong to, be one’s duty
30.01.087	228.14	εὑρήσεις,	εὑρήσεις	εὑρήσεις	εὑρίσκω	verb	FAI.2S	to find
30.01.088	228.15	ἐὰν	ἐὰν	ἐάν	ἐάν	conjunction	-	if
30.01.089	228.16	τὰς	τὰς	τάς	ὁ	article	APF	the
30.01.090	228.17	σχέσεις	σχέσεις	σχέσεις	σχέσις	noun	NPF^SPF	a state, condition
30.01.091	228.18	ἐθίζῃ	ἐθίζῃ	ἐθίζῃ	ἐθίζω	verb	PMS.2S^PMI.2S^PAS.3S	to accustom, use
30.01.092	228.19	θεωρεῖν.	θεωρεῖν	θεωρεῖν	θεωρέω	verb	PAN	to look at, view, behold
31.01.001	229.01	τῆς	τῆς	τῆς	ὁ	article	GSF	the
31.01.002	229.02	περὶ	περὶ	περί	περί	preposition	-	around, round about with gen., dat., and acc.
31.01.003	229.03	τοὺς	τοὺς	τούς	ὁ	article	APM	the
31.01.004	229.04	θεοὺς	θεοὺς	θεούς	θεός	noun	APM	god
31.01.005	229.05	εὐσεβείας	εὐσεβείας	εὐσεβείας	εὐσέβεια	noun	APF^GSF	reverence towards the gods, piety, religion
31.01.006	229.06	ἴσθι	ἴσθι	ἴσθι	εἰμί	verb	PAD.2S	to be
31.01.007	229.07	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
31.01.008	229.08	τὸ	τὸ	τό	ὁ	article	SSN	the
31.01.009	229.09	κυριώτατον	κυριώτατον	κυριώτατον	κύριος	adjective	ASMS^SSNS^ASMS^SSNS	having power
31.01.010	229.10	ἐκεῖνό	ἐκεῖνό	ἐκεῖνό	ἐκεῖνος	pronoun	SSN	that over there, that
31.01.011	229.11	ἐστιν,	ἐστιν	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
31.01.012	229.12	ὀρθὰς	ὀρθὰς	ὀρθάς	ὀρθός	adjective	APF	straight
31.01.013	229.13	ὑπολήψεις	ὑπολήψεις	ὑπολήψεις	ὑπόληψις	noun	NPF^SPF	taking-up: reply, impression, assumption
31.01.014	229.14	περὶ	περὶ	περί	περί	preposition	-	around, round about with gen., dat., and acc.
31.01.015	229.15	αὐτῶν	αὐτῶν	αὐτῶν	αὐτός	pronoun	GPN^GPF^GPM	unemph. 3rd pers.pronoun; -self; [the] same
31.01.016	229.16	ἔχειν	ἔχειν	ἔχειν	ἔχω	verb	PAN	to have
31.01.017	229.17	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
31.01.018	229.18	ὄντων	ὄντων	ὄντων	εἰμί	verb	PAD.3P^PAP.GP-	to be
31.01.019	229.19	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.01.020	229.20	διοικούντων	διοικούντων	διοικούντων	διοικέω	verb	PAP.GP-^PAD.3P^PAP.GP-^PAD.3P	to manage a house
31.01.021	229.21	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
31.01.022	229.22	ὅλα	ὅλα	ὅλα	ὅλος	adjective	SPN^SDF^NSF	whole, entire, complete in all its parts
31.01.023	229.23	καλῶς	καλῶς	καλῶς	καλός	noun	---	beautiful
31.01.024	229.24	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.01.025	229.25	δικαίως	δικαίως	δικαίως	δίκαιος	adjective	---^APM^---^APZ	just, observant of custom, correct, balanced
31.01.026	229.26	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.01.027	229.27	σαυτὸν	σαυτὸν	σαυτόν	σαυτοῦ	pronoun	ASM^ASN^ASM	-
31.01.028	229.28	εἰς	εἰς	εἰς	εἰς	preposition	-	into, to c. acc.
31.01.029	229.29	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
31.01.030	229.30	κατατεταχέναι,	κατατεταχέναι	κατατεταχέναι	κατατάσσω	verb	XAN	to draw up in order, arrange
31.01.031	229.31	τὸ	τὸ	τό	ὁ	article	SSN	the
31.01.032	229.32	πείθεσθαι	πείθεσθαι	πείθεσθαι	πείθω	verb	PMN	to prevail upon, win over, persuade
31.01.033	229.33	αὐτοῖς	αὐτοῖς	αὐτοῖς	αὐτός	pronoun	DPN^DPM	unemph. 3rd pers.pronoun; -self; [the] same
31.01.034	229.34	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.01.035	229.35	εἴκειν	εἴκειν	εἴκειν	ἔοικα	verb	XAN^YAI.1S	to be like; to look like
31.01.036	229.36	πᾶσι	πᾶσι	πᾶσι	πᾶς	adjective	DPY	all, the whole
31.01.037	229.37	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
31.01.038	229.38	γινομένοις	γινομένοις	γινομένοις	γίγνομαι	verb	PMP.DP-	become, be born
31.01.039	229.39	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.01.040	229.40	ἀκολουθεῖν	ἀκολουθεῖν	ἀκολουθεῖν	ἀκολουθέω	verb	PAN	to follow
31.01.041	229.41	ἑκόντα	ἑκόντα	ἑκόντα	ἑκών	adjective	SPN^ASM	willing, of free will, readily
31.01.042	229.42	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
31.01.043	229.43	ὑπὸ	ὑπὸ	ὑπό	ὑπό	preposition	-	from under, by, c. gen. under, c. dat., towards c. acc.
31.01.044	229.44	τῆς	τῆς	τῆς	ὁ	article	GSF	the
31.01.045	229.45	ἀρίστης	ἀρίστης	ἀρίστης	ἄριστος	adjective	GSF	best
31.01.046	229.46	γνώμης	γνώμης	γνώμης	γνώμη	noun	GSF	a means of knowing, a mark, token
31.01.047	229.47	ἐπιτελουμένοις.	ἐπιτελουμένοις	ἐπιτελουμένοις	ἐπιτέλλω	verb	FMP.DP-	to lay upon, enjoin, prescribe, ordain, command
31.01.048	230.01	οὕτω	οὕτω	οὕτω(ς)	οὕτως	adverb	-	so, in this manner
31.01.049	230.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
31.01.050	230.03	οὐ	οὐ	οὐ	οὐ	adverb	-	not
31.01.051	230.04	μέμψῃ	μέμψῃ	μέμψῃ	μέμφομαι	verb	AMS.2S^FMI.2S	to blame, censure, find fault with
31.01.052	230.05	ποτὲ	ποτὲ	ποτέ	ποτός	adjective	VSM	drunk, fit for drinking
31.01.053	230.06	τοὺς	τοὺς	τούς	ὁ	article	APM	the
31.01.054	230.07	θεοὺς	θεοὺς	θεούς	θεός	noun	APM	god
31.01.055	230.08	οὔτε	οὔτε	οὔτε	οὔτε	adverb	-	neither / nor
31.01.056	230.09	ἐγκαλέσεις	ἐγκαλέσεις	ἐγκαλέσεις	ἐγκαλέω	verb	AAS.2S^FAI.2S	to call in; bring a charge or accusation
31.01.057	230.10	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
31.01.058	230.11	ἀμελούμενος.	ἀμελούμενος	ἀμελούμενος	ἀμελέω	verb	PMP.NS-	to have no care for, be neglectful of
31.02.001	231.01	ἄλλως	ἄλλως	ἄλλως	ἄλλως	adverb	-	in another way
31.02.002	231.02	δὲ	δὲ	δέ	δέ	particle	-	but
31.02.003	231.03	οὐχ	οὐχ	οὐ	οὐ	adverb	-	not
31.02.004	231.04	οἷόν	οἷόν	οἷόν	οἷος	adjective	ASM^SSN	(such a kind) as; for οἷός τε see οἷος III.2
31.02.005	231.05	τε	τε	τε	τε	particle	-	and
31.02.006	231.06	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
31.02.007	231.07	γίνεσθαι,	γίνεσθαι	γίνεσθαι	γίγνομαι	verb	PMN	become, be born
31.02.008	231.08	ἐὰν	ἐὰν	ἐάν	ἐάν	conjunction	-	if
31.02.009	231.09	μὴ	μὴ	μή	μή	conjunction	-	not
31.02.010	231.10	ἄρῃς	ἄρῃς	ἄρῃς	αἴρω	verb	AAS.2S	to take up, raise, lift up
31.02.011	231.11	ἀπὸ	ἀπὸ	ἀπό	ἀπό	preposition	-	from, away from. c. gen.
31.02.012	231.12	τῶν	τῶν	τῶν	ὁ	article	GPF^GPY	the
31.02.013	231.13	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
31.02.014	231.14	ἐφ’	ἐφ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
31.02.015	231.15	ἡμῖν	ἡμῖν	ἡμῖν	ἐγώ	pronoun	DPZ1	I (first person pronoun)
31.02.016	231.16	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.02.017	231.17	ἐν	ἐν	ἐν	ἐν	preposition	-	in, among. c. dat.
31.02.018	231.18	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
31.02.019	231.19	ἐφ’	ἐφ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
31.02.020	231.20	ἡμῖν	ἡμῖν	ἡμῖν	ἐγώ	pronoun	DPZ1	I (first person pronoun)
31.02.021	231.21	μόνοις	μόνοις	μόνοις	μόνος	adjective	DPY	alone, left alone, forsaken solitary
31.02.022	231.22	θῇς	θῇς	θῇς	θάζω	verb	FAI.2S	-
31.02.023	231.23	τὸ	τὸ	τό	ὁ	article	SSN	the
31.02.024	231.24	ἀγαθὸν	ἀγαθὸν	ἀγαθόν	ἀγαθός	adjective	ASM^SSN	good
31.02.025	231.25	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.02.026	231.26	τὸ	τὸ	τό	ὁ	article	SSN	the
31.02.027	231.27	κακόν.	κακόν	κακόν	κακός	adjective	ASM^SSN	bad
31.02.028	232.01	ὡς,	ὡς	ὡς	ὡς	conjunction	-	as, how
31.02.029	232.02	ἄν	ἄν	ἄν	ἄν	particle	-	modal particle
31.02.030	232.03	γέ	γέ	γέ	γε	particle	-	at least, at any rate
31.02.031	232.04	τι	τι	τι	τις	pronoun	SSN	any one, any thing, some one, some thing;
31.02.032	232.05	ἐκείνων	ἐκείνων	ἐκείνων	ἐκεῖνος	pronoun	GPN^GPF^GPM	that over there, that
31.02.033	232.06	ὑπολάβῃς	ὑπολάβῃς	ὑπολάβῃς	ὑπολαμβάνω	verb	AAS.2S	take up; understand, interpret; assume; reply, rejoin
31.02.034	232.07	ἀγαθὸν	ἀγαθὸν	ἀγαθόν	ἀγαθός	adjective	ASM^SSN	good
31.02.035	232.08	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
31.02.036	232.09	κακόν,	κακόν	κακόν	κακός	adjective	ASM^SSN	bad
31.02.037	232.10	πᾶσα	πᾶσα	πᾶσα	πᾶς	adjective	NSF	all, the whole
31.02.038	232.11	ἀνάγκη,	ἀνάγκη	ἀνάγκη	ἀνάγκη	noun	NSF	force, constraint, necessity
31.02.039	232.12	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
31.02.040	232.13	ἀποτυγχάνῃς	ἀποτυγχάνῃς	ἀποτυγχάνῃς	ἀποτυγχάνω	verb	PAS.2S	to fail in hitting
31.02.041	232.14	ὧν	ὧν	ὧν	ὅς	pronoun	GPF^GPY	who, that, which: relative pronoun
31.02.042	232.15	θέλεις	θέλεις	θέλεις	ἐθέλω	verb	PAI.2S	to will, wish, purpose
31.02.043	232.16	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.02.044	232.17	περιπίπτῃς	περιπίπτῃς	περιπίπτῃς	περιπίπτω	verb	PAS.2S	to fall around, so as to embrace
31.02.045	232.18	οἷς	οἷς	οἷς	ὅς	pronoun	DPY	who, that, which: relative pronoun
31.02.046	232.19	μὴ	μὴ	μή	μή	conjunction	-	not
31.02.047	232.20	θέλεις,	θέλεις	θέλεις	ἐθέλω	verb	PAI.2S	to will, wish, purpose
31.02.048	232.21	μέμψασθαί	μέμψασθαί	μέμψασθαί	μέμφομαι	verb	AMN	to blame, censure, find fault with
31.02.049	232.22	σε	σε	σε	σύ	pronoun	AS-2	you (personal pronoun)
31.02.050	232.23	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.02.051	232.24	μισεῖν	μισεῖν	μισεῖν	μισέω	verb	PAN	to hate
31.02.052	232.25	τοὺς	τοὺς	τούς	ὁ	article	APM	the
31.02.053	232.26	αἰτίους.	αἰτίους	αἰτίους	αἴτιος	adjective	APM^APZ	to blame, blameworthy, culpable
31.03.001	233.01	πέφυκε	πέφυκε	πέφυκε	φύω	verb	XAD.2S^XAI.3S	to bring forth, produce, put forth
31.03.002	233.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
31.03.003	233.03	πρὸς	πρὸς	πρός	πρός	preposition	-	(w. gen.) from; (w. dat.) at, near, in addition to; (w. acc.) to, toward, regarding
31.03.004	233.04	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
31.03.005	233.05	πᾶν	πᾶν	πᾶν	πᾶς	adjective	ASM^SSN	all, the whole
31.03.006	233.06	ζῷον	ζῷον	ζῷον	ζώιον	noun	SSN	-
31.03.007	233.07	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
31.03.008	233.08	μὲν	μὲν	μέν	μέν	particle	-	on the one hand, on the other hand
31.03.009	233.09	βλαβερὰ	βλαβερὰ	βλαβερά	βλαβερός	adjective	SPN^SDF^NSF	hurtful, noxious, disadvantageous
31.03.010	233.10	φαινόμενα	φαινόμενα	φαινόμενα	φαίνω	verb	PMP.SP-	to bring to light, make to appear
31.03.011	233.11	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.03.012	233.12	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
31.03.013	233.13	αἴτια	αἴτια	αἴτια	αἴτιος	adjective	SPN^SPN	to blame, blameworthy, culpable
31.03.014	233.14	αὐτῶν	αὐτῶν	αὐτῶν	αὐτός	pronoun	GPN^GPF^GPM	unemph. 3rd pers.pronoun; -self; [the] same
31.03.015	233.15	φεύγειν	φεύγειν	φεύγειν	φεύγω	verb	PAN	to flee, take flight, run away
31.03.016	233.16	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.03.017	233.17	ἐκτρέπεσθαι,	ἐκτρέπεσθαι	ἐκτρέπεσθαι	ἐκτρέπω	verb	PMN	to turn out of the course, to turn aside
31.03.018	233.18	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
31.03.019	233.19	δὲ	δὲ	δέ	δέ	particle	-	but
31.03.020	233.20	ὠφέλιμα	ὠφέλιμα	ὠφέλιμα	ὠφέλιμος	adjective	SPN^SPN	useful, advantageous, beneficial
31.03.021	233.21	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.03.022	233.22	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
31.03.023	233.23	αἴτια	αἴτια	αἴτια	αἴτιος	adjective	SPN^SPN	to blame, blameworthy, culpable
31.03.024	233.24	αὐτῶν	αὐτῶν	αὐτῶν	αὐτός	pronoun	GPN^GPF^GPM	unemph. 3rd pers.pronoun; -self; [the] same
31.03.025	233.25	μετιέναι	μετιέναι	μετιέναι	μέτειμι	verb	PAN	be among; (+dat and gen) have a share in
31.03.026	233.26	τε	τε	τε	τε	particle	-	and
31.03.027	233.27	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.03.028	233.28	τεθηπέναι.	τεθηπέναι	τεθηπέναι	τέθηπα	verb	XAN	to be astonished, astounded, amazed
31.03.029	234.01	ἀμήχανον	ἀμήχανον	ἀμήχανον	ἀμήχανος	adjective	ASZ^SSN	without means
31.03.030	234.02	οὖν	οὖν	οὖν	οὖν	particle	-	so, then, therefore
31.03.031	234.03	βλάπτεσθαί	βλάπτεσθαί	βλάπτεσθαί	βλάπτω	verb	PMN	to disable, hinder (Hom.); to harm, damage
31.03.032	234.04	τινα	τινα	τινα	τις	pronoun	ASZ^SPN	any one, any thing, some one, some thing;
31.03.033	234.05	οἰόμενον	οἰόμενον	οἰόμενον	οἴομαι	verb	PMP.AS-^PMP.SS-	to suppose, think, deem, imagine
31.03.034	234.06	χαίρειν	χαίρειν	χαίρειν	χαίρω	verb	PAN	to rejoice, be glad, be delighted
31.03.035	234.07	τῷ	τῷ	τῷ	ὁ	article	DSY	the
31.03.036	234.08	δοκοῦντι	δοκοῦντι	δοκοῦντι	δοκέω	verb	PAP.DS-^PAI.3P	seem, impers. it seems best..
31.03.037	234.09	βλάπτειν,	βλάπτειν	βλάπτειν	βλάπτω	verb	PAN	to disable, hinder (Hom.); to harm, damage
31.03.038	234.10	ὥσπερ	ὥσπερ	ὥσπερ	ὥσπερ	adverb	-	just as if, even as
31.03.039	234.11	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.03.040	234.12	τὸ	τὸ	τό	ὁ	article	SSN	the
31.03.041	234.13	αὐτῇ	αὐτῇ	αὐτῇ	αὐτός	pronoun	DSF	unemph. 3rd pers.pronoun; -self; [the] same
31.03.042	234.14	τῇ	τῇ	τῇ	ὁ	article	DSF	the
31.03.043	234.15	βλάβῃ	βλάβῃ	βλάβῃ	βλάβη	adjective	DSF	hurt, harm, damage
31.03.044	234.16	χαίρειν	χαίρειν	χαίρειν	χαίρω	verb	PAN	to rejoice, be glad, be delighted
31.03.045	234.17	ἀδύνατον.	ἀδύνατον	ἀδύνατον	ἀδύνατος	adjective	ASZ^SSN	unable, impossible
31.04.001	235.01	ἔνθεν	ἔνθεν	ἔνθεν	ἔνθεν	adverb	-	whence; thence
31.04.002	235.02	καὶ	καὶ	καί	καί	conjunction	-	and, also
31.04.003	235.03	πατὴρ	πατὴρ	πατήρ	πατήρ	noun	NSM	a father
31.04.004	235.04	ὑπὸ	ὑπὸ	ὑπό	ὑπό	preposition	-	from under, by, c. gen. under, c. dat., towards c. acc.
31.04.005	235.05	υἱοῦ	υἱοῦ	υἱοῦ	υἱός	noun	GSM	a son
31.04.006	235.06	λοιδορεῖται,	λοιδορεῖται	λοιδορεῖται	λοιδορέω	verb	PMI.3S	to abuse, revile
31.04.007	235.07	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
31.04.008	235.08	τῶν	τῶν	τῶν	ὁ	article	GPF^GPY	the
31.04.009	235.09	δοκούντων	δοκούντων	δοκούντων	δοκέω	verb	PAP.GP-^PAD.3P	seem, impers. it seems best..
